Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV05271,C00852,"P00117,P00096,P00166",08/02/2024,CYB
INV05272,C00679,"P00117,P00096,P00191,P00456",11/10/2024,MK
INV05273,C00299,"P00117,P00096",03/05/2025,MK
INV05274,C00986,"P00453,P00203",04/06/2024,CYB
INV05275,C00977,"P00117,P00096",15/04/2025,CYB
INV05276,C00784,"P00117,P00096",30/07/2024,ST
INV05277,C00337,"P00117,P00096",27/01/2024,ST
INV05278,C00689,P00074,13/10/2024,MK
INV05279,C00184,"P00131,P00101,P00126,P00207,P00523",07/01/2025,TKO
INV05280,C00614,"P00388,P00040,P00398",09/12/2024,MK
INV05281,C01091,"P00248,P00516,P00264,P00172",15/01/2024,CYB
INV05282,C00763,"P00095,P00232,P00510",15/01/2025,CYB
INV05283,C01040,"P00465,P00417,P00429",31/07/2025,MK
INV05284,C01007,"P00524,P00114,P00430",25/12/2025,CYB
INV05285,C01075,P00079,09/08/2024,TKO
INV05286,C00581,P00164,19/08/2025,TKO
INV05287,C00504,P00239,12/05/2025,CYB
INV05288,C00492,"P00117,P00096,P00439,P00003",23/10/2025,CYB
INV05289,C00348,"P00316,P00194",27/05/2024,CYB
INV05290,C01059,"P00094,P00040",26/06/2024,TKO
INV05291,C01062,"P00117,P00096",26/11/2024,TKO
INV05292,C00121,"P00375,P00031,P00114,P00315,P00266",16/05/2024,TKO
INV05293,C00623,"P00531,P00148,P00492",25/08/2025,TKO
INV05294,C00794,"P00177,P00426,P00412,P00084,P00437",31/01/2025,CYB
INV05295,C00125,"P00117,P00096,P00471",26/10/2024,TKO
INV05296,C00172,"P00012,P00464,P00508",05/05/2024,TKO
INV05297,C00073,"P00117,P00096,P00378",15/06/2024,MK
INV05298,C00914,"P00117,P00096,P00327,P00179",12/07/2024,ST
INV05299,C00065,"P00068,P00039",23/12/2025,TKO
INV05300,C00293,P00209,29/06/2025,ST
INV05301,C00629,"P00372,P00404,P00471,P00076",04/09/2024,ST
INV05302,C00019,"P00117,P00096",20/02/2025,TKO
INV05303,C00835,"P00017,P00401,P00137,P00206,P00056",11/10/2025,TKO
INV05304,C00374,P00254,07/10/2024,MK
INV05305,C00069,P00280,30/09/2024,TKO
INV05306,C00001,"P00232,P00338,P00035",26/01/2025,TKO
INV05307,C00261,"P00117,P00096,P00496,P00333",02/03/2025,TKO
INV05308,C00223,"P00117,P00096,P00368",20/11/2025,TKO
INV05309,C00693,"P00158,P00389",16/01/2024,TKO
INV05310,C00762,"P00117,P00096,P00238",25/09/2024,ST
INV05311,C00562,"P00089,P00383,P00338,P00319,P00201",10/10/2025,TKO
INV05312,C00750,"P00124,P00520,P00323,P00294,P00390",28/08/2024,MK
INV05313,C01028,"P00386,P00424,P00329,P00040,P00376",24/04/2025,TKO
INV05314,C01048,P00444,30/11/2024,TKO
INV05315,C00239,"P00294,P00490,P00399,P00335,P00177",23/03/2025,MK
INV05316,C00899,"P00117,P00096,P00450,P00116",18/09/2025,TKO
INV05317,C00077,"P00462,P00340,P00293,P00525",21/06/2025,CYB
INV05318,C00271,"P00080,P00355",21/01/2024,TKO
INV05319,C00948,"P00453,P00146,P00515",09/12/2025,CYB
INV05320,C00872,"P00117,P00096",09/10/2024,MK
INV05321,C00351,"P00117,P00096,P00424,P00008",08/10/2025,TKO
INV05322,C00991,"P00117,P00096",27/01/2025,ST
INV05323,C00148,"P00160,P00491,P00061,P00038",12/09/2025,ST
INV05324,C00227,"P00117,P00096",18/07/2025,TKO
INV05325,C00938,"P00362,P00144,P00368,P00313",09/02/2024,MK
INV05326,C00002,P00515,13/09/2024,TKO
INV05327,C00279,"P00039,P00419",25/02/2025,TKO
INV05328,C00829,"P00296,P00034,P00128",09/12/2024,TKO
INV05329,C00064,"P00117,P00096,P00328,P00538",04/05/2024,TKO
INV05330,C00126,"P00215,P00389,P00185,P00161",14/10/2025,ST
INV05331,C00967,"P00156,P00296,P00138,P00096,P00373",19/09/2025,CYB
INV05332,C00623,P00471,26/03/2024,ST
INV05333,C00180,"P00418,P00267,P00108,P00249,P00124",19/10/2025,MK
INV05334,C00553,"P00049,P00291,P00336",19/02/2024,CYB
INV05335,C01050,"P00063,P00493,P00536",11/08/2025,TKO
INV05336,C00608,"P00177,P00381,P00171,P00436,P00246",24/10/2024,TKO
INV05337,C00402,"P00269,P00527",30/01/2025,MK
INV05338,C00977,"P00245,P00306,P00465,P00467",05/02/2025,MK
INV05339,C00692,"P00451,P00315,P00357,P00207,P00049",12/12/2024,TKO
INV05340,C00768,"P00401,P00062,P00191,P00058,P00237",06/08/2025,ST
INV05341,C00992,"P00117,P00096,P00439,P00320",15/01/2024,TKO
INV05342,C00920,"P00506,P00473,P00386,P00410",24/05/2025,CYB
INV05343,C01028,"P00255,P00382,P00072,P00193",31/08/2025,CYB
INV05344,C00082,P00463,29/05/2024,TKO
INV05345,C00141,"P00117,P00096,P00345",30/12/2025,MK
INV05346,C01039,"P00004,P00197,P00514",10/12/2024,MK
INV05347,C00295,"P00352,P00129,P00050",26/03/2024,CYB
INV05348,C00847,"P00370,P00530",22/09/2024,MK
INV05349,C01022,"P00283,P00409,P00416",06/05/2024,ST
INV05350,C00534,"P00275,P00504",12/04/2024,ST
INV05351,C00854,"P00307,P00470",17/04/2025,TKO
INV05352,C00331,"P00096,P00047,P00266",11/10/2025,TKO
INV05353,C00770,"P00117,P00096",19/06/2024,TKO
INV05354,C00968,"P00117,P00096,P00237,P00259",01/02/2025,TKO
INV05355,C00996,"P00117,P00096,P00363,P00105",13/05/2024,MK
INV05356,C00052,"P00117,P00096,P00321",25/06/2024,TKO
INV05357,C01062,P00437,12/04/2025,MK
INV05358,C00471,"P00117,P00096",04/02/2025,CYB
INV05359,C00587,"P00117,P00096",29/09/2024,TKO
INV05360,C00333,"P00113,P00316",21/01/2025,TKO
INV05361,C00513,"P00117,P00096,P00154,P00167",10/09/2025,ST
INV05362,C00866,"P00117,P00096",02/08/2024,CYB
INV05363,C00793,"P00088,P00210",11/12/2024,TKO
INV05364,C00054,"P00528,P00105,P00344",02/07/2025,CYB
INV05365,C00776,"P00117,P00096",04/02/2024,ST
INV05366,C00330,"P00117,P00096,P00041",03/11/2024,TKO
INV05367,C00418,"P00117,P00096",15/12/2024,MK
INV05368,C00292,"P00117,P00096,P00384,P00037",26/02/2024,ST
INV05369,C00208,"P00137,P00347,P00092,P00089,P00300",22/12/2025,MK
INV05370,C01074,"P00194,P00261,P00215",22/01/2025,CYB
INV05371,C01124,P00459,05/03/2025,TKO
INV05372,C00387,"P00103,P00044,P00412,P00140",24/11/2024,MK
INV05373,C01103,"P00283,P00428",08/05/2024,TKO
INV05374,C00252,"P00117,P00096,P00292,P00413",19/01/2024,TKO
INV05375,C00582,"P00497,P00281,P00098,P00165,P00534",18/05/2025,CYB
INV05376,C00439,"P00445,P00096,P00313,P00143,P00402",10/05/2024,TKO
INV05377,C01085,"P00304,P00364,P00449",12/07/2025,CYB
INV05378,C01026,"P00188,P00288,P00309,P00502",23/01/2025,TKO
INV05379,C00138,"P00453,P00004",06/06/2025,CYB
INV05380,C00584,P00248,30/10/2025,CYB
INV05381,C00004,"P00058,P00258",30/07/2025,ST
INV05382,C00378,P00070,02/11/2024,ST
INV05383,C00727,"P00343,P00403,P00076,P00282",17/06/2025,ST
INV05384,C00583,P00303,11/06/2025,CYB
INV05385,C00982,P00513,06/09/2024,ST
INV05386,C00018,"P00328,P00386,P00471",27/02/2025,ST
INV05387,C00992,"P00117,P00096,P00058,P00418",17/08/2025,CYB
INV05388,C00967,P00200,24/04/2024,TKO
INV05389,C00771,"P00079,P00222",09/09/2025,TKO
INV05390,C00799,"P00427,P00322",04/09/2024,TKO
INV05391,C00558,"P00255,P00457,P00023",01/09/2025,MK
INV05392,C00339,"P00516,P00040,P00330",28/08/2024,MK
INV05393,C00738,"P00354,P00320,P00097",01/09/2025,ST
INV05394,C00936,P00419,02/01/2025,MK
INV05395,C00303,P00370,28/07/2024,TKO
INV05396,C01063,"P00117,P00096,P00285,P00487",09/06/2025,MK
INV05397,C00005,"P00117,P00096,P00036,P00059",21/06/2025,MK
INV05398,C00827,"P00248,P00225,P00280,P00021",05/11/2024,MK
INV05399,C00576,P00231,10/06/2024,TKO
INV05400,C00881,"P00117,P00096",30/07/2024,TKO
INV05401,C00959,"P00363,P00136,P00419",19/08/2024,CYB
INV05402,C00845,"P00471,P00080,P00208",06/05/2025,TKO
INV05403,C00027,"P00420,P00297,P00221,P00493,P00291",14/09/2024,CYB
INV05404,C00134,"P00117,P00096",23/02/2024,TKO
INV05405,C00651,"P00442,P00475",30/01/2025,MK
INV05406,C00152,"P00117,P00096,P00173,P00021",23/03/2025,TKO
INV05407,C00508,"P00117,P00096,P00338,P00034",02/10/2024,TKO
INV05408,C00872,"P00382,P00121",21/07/2025,MK
INV05409,C00113,"P00041,P00407,P00393,P00111",15/03/2025,TKO
INV05410,C00378,P00459,10/11/2025,CYB
INV05411,C00772,P00048,16/09/2024,TKO
INV05412,C00318,P00101,07/11/2024,MK
INV05413,C00605,"P00497,P00263,P00246,P00191,P00479",15/09/2024,TKO
INV05414,C00392,"P00464,P00373",27/06/2024,MK
INV05415,C00380,"P00117,P00096,P00410,P00108",08/04/2024,TKO
INV05416,C00971,"P00490,P00473,P00067,P00035",28/12/2025,ST
INV05417,C00852,"P00117,P00096,P00122,P00207",03/04/2024,TKO
INV05418,C00256,"P00071,P00282",14/07/2025,TKO
INV05419,C01123,P00453,24/08/2025,MK
INV05420,C00787,"P00084,P00410",12/09/2024,MK
INV05421,C00586,"P00068,P00206",27/03/2024,TKO
INV05422,C00845,"P00353,P00226,P00443,P00504,P00229",25/03/2025,MK
INV05423,C00943,"P00117,P00096",03/05/2025,MK
INV05424,C00882,"P00072,P00065,P00035,P00274,P00214",25/02/2024,MK
INV05425,C00464,"P00117,P00096,P00164",15/11/2025,CYB
INV05426,C00938,"P00160,P00002,P00404",14/12/2025,MK
INV05427,C00487,"P00495,P00239,P00243",03/06/2025,TKO
INV05428,C00110,"P00533,P00102,P00144",21/01/2024,CYB
INV05429,C00622,"P00326,P00430",30/06/2025,MK
INV05430,C00369,"P00430,P00130",18/05/2024,TKO
INV05431,C00734,"P00186,P00503",16/02/2025,MK
INV05432,C01055,"P00276,P00181,P00310,P00055",04/12/2025,MK
INV05433,C00572,"P00238,P00419,P00120,P00362",23/08/2025,ST
INV05434,C00029,"P00526,P00003,P00461,P00533,P00423",20/02/2024,MK
INV05435,C00856,"P00055,P00538,P00371,P00167",24/10/2024,TKO
INV05436,C00899,"P00117,P00096,P00288",02/10/2024,TKO
INV05437,C00392,P00265,21/11/2025,MK
INV05438,C00205,"P00117,P00096,P00293,P00234",30/04/2024,ST
INV05439,C00453,P00067,25/05/2025,MK
INV05440,C00304,"P00117,P00096,P00232,P00279",16/09/2024,MK
INV05441,C00978,"P00407,P00126,P00441",19/03/2025,CYB
INV05442,C01129,"P00044,P00359,P00042,P00535,P00137",06/02/2025,TKO
INV05443,C00977,P00313,29/06/2024,TKO
INV05444,C00292,P00301,28/03/2024,TKO
INV05445,C00558,P00331,09/06/2024,TKO
INV05446,C00424,"P00117,P00096,P00126",01/08/2025,ST
INV05447,C01065,"P00402,P00196",02/12/2024,ST
INV05448,C00056,"P00117,P00096,P00019",10/02/2025,CYB
INV05449,C00095,"P00141,P00302",16/10/2024,TKO
INV05450,C00337,"P00453,P00356,P00416,P00502",28/04/2025,MK
INV05451,C00172,"P00117,P00096",15/12/2025,MK
INV05452,C00692,"P00117,P00096",25/09/2025,MK
INV05453,C00787,"P00091,P00500,P00072,P00018",27/04/2024,ST
INV05454,C00294,"P00250,P00245,P00090",12/06/2024,TKO
INV05455,C00762,"P00283,P00101,P00002,P00185",26/10/2025,TKO
INV05456,C00887,"P00075,P00262,P00115",14/07/2024,CYB
INV05457,C01083,"P00117,P00096,P00183",25/02/2025,CYB
INV05458,C00943,"P00219,P00501,P00140,P00310,P00136",27/10/2025,MK
INV05459,C00683,"P00408,P00061,P00255,P00302",06/05/2024,ST
INV05460,C00422,"P00478,P00410,P00414",13/07/2024,MK
INV05461,C00279,"P00123,P00111,P00007,P00337,P00208",15/12/2024,MK
INV05462,C01024,"P00452,P00046,P00409,P00310,P00206",03/01/2025,CYB
INV05463,C00335,"P00065,P00179",29/04/2025,TKO
INV05464,C00923,P00218,04/02/2025,TKO
INV05465,C00603,"P00145,P00532",01/08/2025,CYB
INV05466,C00766,"P00147,P00165,P00315,P00351",27/04/2024,ST
INV05467,C00193,P00515,28/12/2025,TKO
INV05468,C00702,"P00287,P00522,P00346,P00454",14/08/2024,CYB
INV05469,C00866,"P00108,P00470,P00434,P00443,P00454",21/05/2024,CYB
INV05470,C01072,"P00117,P00096",01/03/2024,ST
INV05471,C00153,"P00226,P00238,P00027,P00250",04/12/2024,CYB
INV05472,C00606,"P00117,P00096,P00329,P00053",22/06/2025,TKO
INV05473,C00992,"P00463,P00031,P00141,P00271",03/11/2024,MK
INV05474,C00491,"P00233,P00242,P00458",01/05/2024,CYB
INV05475,C00596,P00422,06/03/2025,MK
INV05476,C00330,"P00117,P00096,P00037,P00381",03/02/2025,TKO
INV05477,C00261,"P00117,P00096,P00210",14/03/2024,CYB
INV05478,C00876,"P00374,P00046,P00523",06/02/2024,TKO
INV05479,C00565,"P00275,P00094,P00389,P00298,P00020",22/10/2024,MK
INV05480,C00781,"P00117,P00096",24/09/2025,MK
INV05481,C00729,"P00325,P00167,P00390,P00483",30/01/2025,CYB
INV05482,C00272,P00322,22/05/2024,CYB
INV05483,C00754,"P00072,P00434",11/06/2024,ST
INV05484,C00934,"P00117,P00096,P00164,P00004",31/03/2024,CYB
INV05485,C00287,P00230,01/04/2025,ST
INV05486,C00073,"P00016,P00138",07/09/2024,CYB
INV05487,C00597,"P00470,P00424,P00197",13/06/2024,CYB
INV05488,C00718,P00357,03/09/2024,CYB
INV05489,C00151,"P00267,P00485,P00136,P00338,P00361",23/04/2024,TKO
INV05490,C00176,"P00488,P00504,P00065",30/09/2024,CYB
INV05491,C00693,"P00482,P00415,P00131,P00334,P00120",15/08/2024,MK
INV05492,C00331,"P00117,P00096",16/11/2025,CYB
INV05493,C00483,"P00117,P00096",26/04/2024,MK
INV05494,C01135,"P00117,P00096,P00085,P00274",29/06/2025,CYB
INV05495,C01019,"P00117,P00096,P00480,P00204",13/03/2025,MK
INV05496,C00997,"P00222,P00432",14/06/2025,MK
INV05497,C00984,"P00117,P00096,P00234",02/11/2024,CYB
INV05498,C00898,"P00043,P00254,P00301,P00167,P00322",02/10/2024,TKO
INV05499,C01083,"P00117,P00096,P00328,P00375",25/11/2024,TKO
INV05500,C00615,"P00211,P00183,P00178,P00306",23/12/2024,TKO
INV05501,C01109,"P00287,P00172,P00122,P00165",22/12/2024,CYB
INV05502,C00297,"P00307,P00497",07/09/2024,TKO
INV05503,C00379,"P00117,P00096",15/02/2025,ST
INV05504,C00096,"P00253,P00315,P00291,P00450",23/05/2025,CYB
INV05505,C00118,"P00117,P00096,P00218,P00373",05/11/2025,CYB
INV05506,C00894,"P00117,P00096,P00097",14/05/2025,CYB
INV05507,C00961,"P00010,P00097,P00360,P00383",25/05/2024,MK
INV05508,C01060,"P00117,P00096",19/12/2025,CYB
INV05509,C00033,"P00187,P00413",13/08/2025,ST
INV05510,C00304,"P00117,P00096,P00528,P00149",02/09/2025,TKO
INV05511,C01059,"P00199,P00200",23/05/2024,CYB
INV05512,C00704,"P00422,P00084,P00373,P00335,P00275",06/01/2024,CYB
INV05513,C00050,"P00053,P00008,P00521",01/03/2025,CYB
INV05514,C01001,"P00117,P00096,P00324",13/11/2025,MK
INV05515,C01069,"P00117,P00096,P00338",13/12/2025,ST
INV05516,C00188,"P00103,P00333,P00091",07/05/2025,ST
INV05517,C01005,"P00413,P00356,P00472,P00194,P00319",28/02/2024,ST
INV05518,C00918,"P00539,P00436,P00321",04/03/2025,ST
INV05519,C00506,"P00454,P00211,P00281,P00393,P00074",06/02/2024,TKO
INV05520,C00738,"P00479,P00330",15/02/2024,ST
INV05521,C00801,P00190,29/07/2025,TKO
INV05522,C00736,"P00366,P00042,P00176",20/03/2024,TKO
INV05523,C00820,"P00229,P00259",04/11/2025,TKO
INV05524,C00953,"P00117,P00096",04/08/2024,CYB
INV05525,C00050,"P00492,P00038,P00161,P00539,P00436",29/09/2025,MK
INV05526,C01003,"P00304,P00237,P00172",12/01/2024,CYB
INV05527,C00067,P00157,29/03/2025,CYB
INV05528,C00612,"P00396,P00102,P00376",18/10/2025,CYB
INV05529,C00418,"P00379,P00364,P00353,P00049,P00502",19/04/2025,TKO
INV05530,C00509,"P00420,P00205,P00109,P00423,P00523",06/06/2024,TKO
INV05531,C00171,"P00117,P00096",12/12/2024,TKO
INV05532,C00311,"P00242,P00182,P00071,P00360,P00047",19/04/2024,TKO
INV05533,C01049,"P00010,P00380,P00158,P00208,P00278",21/09/2025,TKO
INV05534,C00382,"P00117,P00096,P00344",27/04/2025,CYB
INV05535,C00339,"P00419,P00215,P00120,P00082,P00463",14/08/2025,MK
INV05536,C00283,P00296,09/11/2024,TKO
INV05537,C00854,P00539,15/12/2024,MK
INV05538,C00006,"P00117,P00096,P00068",20/07/2025,TKO
INV05539,C00745,"P00035,P00308",13/10/2024,CYB
INV05540,C00911,P00065,16/11/2025,MK
INV05541,C00740,"P00203,P00060,P00030,P00369,P00414",22/03/2025,MK
INV05542,C00826,"P00060,P00465,P00176,P00518,P00191",06/02/2024,TKO
INV05543,C01059,"P00117,P00096,P00108,P00014",05/02/2024,MK
INV05544,C00095,"P00117,P00096,P00265,P00355",13/03/2025,CYB
INV05545,C00862,"P00303,P00485,P00241,P00244,P00342",12/06/2025,ST
INV05546,C00409,"P00117,P00096,P00337,P00357",28/08/2025,ST
INV05547,C00320,"P00333,P00449,P00535,P00306",17/03/2025,TKO
INV05548,C00124,"P00117,P00096,P00077",22/07/2025,TKO
INV05549,C00673,"P00440,P00172",23/06/2024,MK
INV05550,C00878,"P00117,P00096",02/05/2024,MK
INV05551,C00964,"P00117,P00096",06/05/2025,CYB
INV05552,C00392,P00171,25/08/2024,CYB
INV05553,C00646,"P00238,P00147,P00303",29/06/2025,CYB
INV05554,C00864,"P00439,P00425,P00290",28/10/2024,ST
INV05555,C00895,"P00473,P00186,P00059,P00263",06/06/2024,TKO
INV05556,C00609,"P00287,P00122,P00444",19/11/2025,CYB
INV05557,C00602,"P00404,P00160,P00342",25/03/2024,TKO
INV05558,C00955,"P00117,P00096,P00176",26/03/2025,MK
INV05559,C00142,"P00025,P00152",20/02/2025,MK
INV05560,C00821,"P00324,P00463,P00419,P00158,P00380",08/01/2024,MK
INV05561,C00283,"P00396,P00173,P00448",27/04/2025,CYB
INV05562,C00119,"P00045,P00523,P00312,P00003,P00378",20/02/2025,MK
INV05563,C00260,"P00349,P00209,P00045,P00175",15/04/2025,TKO
INV05564,C00397,"P00465,P00294,P00204",11/06/2025,CYB
INV05565,C00322,P00238,03/11/2025,CYB
INV05566,C00921,"P00096,P00525,P00148,P00391",01/02/2025,CYB
INV05567,C00516,P00052,09/01/2025,MK
INV05568,C00921,"P00117,P00096",22/02/2025,MK
INV05569,C00066,"P00333,P00532,P00083,P00297,P00470",06/02/2024,MK
INV05570,C00134,"P00240,P00349,P00028,P00532,P00008",30/09/2024,TKO
INV05571,C00712,P00259,02/09/2025,TKO
INV05572,C00399,"P00234,P00376,P00423",28/10/2024,TKO
INV05573,C00746,"P00379,P00225,P00429,P00280",20/09/2025,TKO
INV05574,C00394,"P00248,P00462,P00170",07/08/2024,TKO
INV05575,C00375,"P00117,P00096,P00055",02/10/2025,TKO
INV05576,C00639,"P00329,P00210",08/07/2024,ST
INV05577,C00479,"P00145,P00258,P00401,P00411,P00105",04/05/2024,TKO
INV05578,C00206,"P00472,P00445,P00052,P00115",09/03/2024,MK
INV05579,C00245,"P00146,P00069,P00279",11/02/2024,TKO
INV05580,C00311,"P00396,P00006,P00035",22/12/2024,TKO
INV05581,C00148,P00079,13/06/2024,ST
INV05582,C00544,"P00117,P00096,P00058",14/06/2025,ST
INV05583,C00475,"P00117,P00096,P00511,P00317",27/10/2024,TKO
INV05584,C00014,"P00117,P00096,P00123",03/07/2024,TKO
INV05585,C00189,"P00105,P00255,P00221,P00258",09/05/2025,CYB
INV05586,C00203,"P00117,P00096,P00295",24/11/2025,MK
INV05587,C00581,"P00207,P00126,P00440,P00385,P00512",09/02/2025,CYB
INV05588,C00153,"P00246,P00502,P00022",20/08/2024,MK
INV05589,C00087,"P00458,P00316,P00110,P00016",25/01/2024,ST
INV05590,C00896,"P00117,P00096,P00448,P00230",17/05/2024,MK
INV05591,C00418,"P00079,P00156,P00336,P00205",10/10/2025,MK
INV05592,C00968,"P00017,P00367,P00399,P00074",03/06/2025,MK
INV05593,C00463,"P00294,P00237",07/04/2025,TKO
INV05594,C00264,"P00117,P00096,P00170,P00126",28/05/2024,CYB
INV05595,C01070,"P00117,P00096",25/04/2025,MK
INV05596,C00441,"P00117,P00096,P00064",02/07/2025,CYB
INV05597,C00145,P00277,15/07/2024,ST
INV05598,C00615,P00163,03/08/2025,MK
INV05599,C00655,"P00117,P00096,P00078",01/05/2025,TKO
INV05600,C00320,"P00117,P00096,P00170,P00143",17/02/2025,CYB
INV05601,C00793,"P00314,P00525,P00137,P00202",04/09/2024,ST
INV05602,C00071,P00133,17/09/2024,ST
INV05603,C00928,"P00117,P00096,P00460,P00273",21/12/2024,ST
INV05604,C00179,"P00117,P00096",16/04/2024,TKO
INV05605,C00202,"P00314,P00207",30/08/2024,TKO
INV05606,C00381,"P00240,P00148,P00474",14/12/2025,TKO
INV05607,C01134,"P00117,P00096,P00456,P00158",04/05/2024,TKO
INV05608,C00661,"P00215,P00246,P00082,P00520,P00051",26/09/2024,MK
INV05609,C00758,"P00289,P00258",11/09/2024,TKO
INV05610,C00562,"P00258,P00360,P00034,P00439",25/05/2024,CYB
INV05611,C01039,P00198,31/10/2024,CYB
INV05612,C00710,"P00425,P00023,P00486,P00476",30/06/2024,TKO
INV05613,C01133,"P00034,P00067,P00272,P00415,P00075",27/08/2024,TKO
INV05614,C00804,P00539,31/10/2024,MK
INV05615,C01055,"P00117,P00096,P00532,P00167",04/09/2024,MK
INV05616,C00041,"P00160,P00013",21/01/2025,ST
INV05617,C00694,P00267,01/10/2024,TKO
INV05618,C01090,"P00117,P00096,P00364,P00095",02/05/2025,CYB
INV05619,C00047,"P00385,P00505",31/03/2025,TKO
INV05620,C00508,"P00082,P00021,P00537,P00528,P00025",01/09/2025,TKO
INV05621,C00321,"P00117,P00096,P00213,P00534",09/01/2025,TKO
INV05622,C00100,"P00101,P00461",13/06/2025,TKO
INV05623,C00264,"P00128,P00235,P00213,P00218,P00084",14/04/2024,MK
INV05624,C01112,P00216,13/05/2024,TKO
INV05625,C00068,"P00117,P00096,P00162",16/05/2024,TKO
INV05626,C00727,"P00439,P00389,P00310,P00096,P00303",01/10/2024,TKO
INV05627,C00358,"P00117,P00096",11/01/2024,TKO
INV05628,C00088,"P00117,P00096,P00153",31/08/2025,CYB
INV05629,C00144,"P00358,P00060,P00245,P00326,P00123",15/11/2024,ST
INV05630,C00132,"P00219,P00363,P00498",16/01/2024,TKO
INV05631,C00535,"P00117,P00096,P00316,P00016",08/01/2025,CYB
INV05632,C01040,"P00117,P00096",20/05/2025,TKO
INV05633,C01024,"P00117,P00096,P00008",22/04/2024,CYB
INV05634,C00494,"P00117,P00096,P00532,P00238",12/04/2025,MK
INV05635,C00631,"P00447,P00211",12/03/2025,TKO
INV05636,C00719,"P00356,P00081,P00094,P00216,P00064",29/09/2025,TKO
INV05637,C00647,P00471,26/01/2024,TKO
INV05638,C00238,P00174,05/05/2025,MK
INV05639,C00627,"P00135,P00449,P00494",08/10/2024,CYB
INV05640,C00425,"P00117,P00096",10/06/2024,TKO
INV05641,C00933,"P00499,P00358,P00063",03/05/2024,MK
INV05642,C00175,"P00422,P00231,P00168",10/12/2024,TKO
INV05643,C00204,"P00074,P00140,P00534,P00268",20/10/2025,CYB
INV05644,C00241,"P00093,P00311,P00515,P00021",10/09/2024,MK
INV05645,C00529,"P00094,P00434",26/10/2025,TKO
INV05646,C00610,"P00092,P00102",30/05/2024,TKO
INV05647,C00692,"P00249,P00462,P00072,P00001",21/10/2025,CYB
INV05648,C00753,"P00117,P00096,P00288,P00405",09/05/2024,TKO
INV05649,C01086,P00478,27/12/2024,TKO
INV05650,C00334,"P00117,P00096,P00116",01/06/2025,CYB
INV05651,C00080,"P00083,P00511,P00187,P00167",06/02/2024,TKO
INV05652,C00773,"P00117,P00096,P00109",31/10/2025,TKO
INV05653,C00783,"P00117,P00096,P00456",25/11/2024,TKO
INV05654,C00020,P00188,21/06/2025,MK
INV05655,C00288,"P00132,P00242,P00239,P00484",30/06/2025,ST
INV05656,C00135,"P00117,P00096,P00454",22/05/2024,ST
INV05657,C00992,"P00117,P00096,P00104,P00036",27/02/2025,CYB
INV05658,C00955,"P00396,P00189",10/12/2025,ST
INV05659,C00902,"P00117,P00096,P00278",06/04/2024,TKO
INV05660,C00917,P00382,10/01/2025,MK
INV05661,C01074,"P00117,P00096",06/09/2024,TKO
INV05662,C00120,"P00216,P00331,P00437,P00361",27/08/2025,MK
INV05663,C01126,"P00256,P00453,P00015,P00089",06/12/2025,ST
INV05664,C00054,"P00456,P00335,P00188,P00123",20/02/2024,CYB
INV05665,C00084,"P00172,P00444",01/02/2024,TKO
INV05666,C00401,"P00387,P00057,P00356,P00061,P00208",30/09/2025,MK
INV05667,C00518,"P00498,P00292,P00336",31/12/2025,TKO
INV05668,C00693,"P00473,P00148",28/10/2025,ST
INV05669,C00693,"P00379,P00111,P00428",05/01/2024,CYB
INV05670,C00604,P00326,31/03/2024,MK
INV05671,C00892,"P00398,P00478,P00404,P00359,P00312",22/05/2025,ST
INV05672,C00416,"P00117,P00096",21/02/2025,TKO
INV05673,C00038,"P00424,P00081",01/08/2024,CYB
INV05674,C00994,P00357,23/05/2024,TKO
INV05675,C00657,"P00117,P00096,P00028",31/05/2024,CYB
INV05676,C00610,"P00335,P00073,P00411",05/11/2024,TKO
INV05677,C00961,"P00117,P00096,P00276",16/03/2025,MK
INV05678,C00020,"P00359,P00302,P00538,P00257",10/12/2025,TKO
INV05679,C00564,P00068,07/10/2025,MK
INV05680,C00701,P00139,07/11/2025,TKO
INV05681,C00091,"P00158,P00318,P00472,P00433",18/02/2025,CYB
INV05682,C00767,P00018,16/09/2024,TKO
INV05683,C00868,"P00117,P00096",15/06/2024,TKO
INV05684,C00559,"P00347,P00054",05/04/2025,CYB
INV05685,C00279,"P00016,P00332,P00238,P00322",08/05/2025,MK
INV05686,C01069,P00116,21/01/2024,TKO
